,row 1,row 2,row 3,row 4,row 5,row 6,row 7,row 8,row 9,row 10,row 11,row 12,row 13,row 14,row 15,row 16,row 17,row 18,row 19,row 20
bin,[0],"[0, 1]","[0, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
bin_width,[1000],"[503, 497]","[503, 323, 174]","[258, 245, 323, 174]","[258, 245, 323, 75, 99]","[258, 245, 164, 159, 75, 99]","[258, 153, 92, 164, 159, 75, 99]","[258, 153, 92, 164, 40, 118, 75, 99]","[126, 132, 153, 92, 164, 40, 118, 75, 99]","[126, 132, 153, 92, 164, 40, 118, 75, 36, 63]","[126, 132, 153, 92, 95, 69, 40, 118, 75, 36, 63]","[73, 53, 74, 58, 75, 78, 35, 57, 50, 46, 32, 37, 17, 23, 55, 63, 24, 51, 36, 43, 20]","[29, 44, 18, 35, 74, 17, 42, 75, 78, 35, 20, 37, 50, 18, 27, 32, 12, 25, 17, 23, 55, 26, 23, 13, 24, 19, 32, 36, 43, 7, 13]","[29, 27, 17, 18, 35, 21, 53, 17, 42, 75, 22, 56, 35, 20, 37, 9, 8, 33, 18, 27, 15, 17, 12, 25, 17, 12, 11, 13, 43, 26, 23, 13, 24, 19, 32, 8, 27, 26, 17, 7, 13]","[29, 27, 17, 18, 16, 19, 21, 18, 35, 17, 42, 26, 50, 22, 23, 32, 35, 20, 23, 13, 9, 8, 33, 18, 11, 17, 15, 17, 12, 25, 17, 12, 11, 13, 10, 33, 9, 17, 23, 13, 24, 19, 32, 8, 5, 16, 7, 26, 17, 7, 13]","[29, 27, 17, 18, 16, 19, 21, 18, 35, 17, 7, 35, 26, 7, 43, 22, 23, 32, 35, 10, 10, 23, 13, 9, 8, 7, 25, 18, 11, 17, 15, 17, 12, 9, 16, 17, 12, 11, 2, 11, 10, 33, 9, 17, 8, 15, 4, 10, 3, 21, 19, 17, 15, 8, 5, 16, 7, 26, 17, 7, 13]","[29, 27, 10, 7, 18, 16, 19, 21, 18, 35, 17, 7, 35, 26, 7, 43, 6, 16, 23, 13, 20, 35, 10, 10, 23, 13, 9, 8, 7, 25, 18, 11, 17, 15, 5, 12, 3, 9, 9, 16, 2, 15, 12, 11, 2, 11, 10, 9, 24, 9, 6, 12, 8, 15, 4, 10, 3, 21, 19, 17, 15, 8, 5, 16, 7, 26, 14, 2, 7, 3, 11]","[8, 21, 27, 10, 7, 18, 16, 19, 13, 8, 18, 12, 23, 4, 12, 7, 17, 18, 26, 7, 9, 33, 6, 16, 23, 13, 20, 35, 10, 10, 23, 5, 8, 9, 8, 7, 25, 18, 11, 17, 8, 6, 5, 12, 3, 9, 9, 16, 2, 15, 12, 11, 2, 11, 10, 9, 24, 9, 6, 12, 8, 15, 4, 10, 3, 11, 11, 19, 17, 15, 8, 5, 16, 7, 8, 18, 14, 2, 7, 3, 11]","[8, 21, 3, 24, 10, 7, 18, 16, 2, 18, 13, 8, 18, 12, 23, 4, 12, 7, 17, 18, 26, 7, 9, 33, 6, 16, 8, 15, 13, 20, 35, 10, 10, 23, 5, 8, 9, 8, 7, 5, 20, 18, 11, 5, 12, 8, 6, 5, 1, 10, 3, 9, 9, 16, 2, 7, 8, 12, 11, 2, 11, 10, 9, 14, 10, 4, 5, 6, 12, 8, 15, 4, 10, 3, 11, 11, 19, 17, 15, 8, 5, 16, 7, 8, 18, 14, 2, 5, 2, 3, 11]","[8, 21, 3, 24, 10, 6, 1, 18, 16, 2, 7, 11, 13, 8, 18, 12, 23, 4, 12, 7, 17, 18, 26, 7, 9, 33, 6, 5, 11, 8, 15, 13, 20, 35, 10, 10, 13, 10, 5, 8, 9, 8, 7, 5, 20, 11, 7, 11, 5, 12, 8, 4, 2, 5, 1, 10, 3, 9, 9, 3, 13, 2, 7, 8, 12, 3, 8, 2, 11, 10, 9, 14, 10, 4, 5, 6, 4, 8, 8, 15, 4, 10, 3, 11, 11, 19, 17, 15, 8, 5, 16, 2, 4, 8, 18, 14, 2, 5, 2, 3, 11]"
cum_bin_width,[0],"[0, 503]","[0, 503, 826]","[0, 258, 503, 826]","[0, 258, 503, 826, 901]","[0, 258, 503, 667, 826, 901]","[0, 258, 411, 503, 667, 826, 901]","[0, 258, 411, 503, 667, 707, 825, 900]","[0, 126, 258, 411, 503, 667, 707, 825, 900]","[0, 126, 258, 411, 503, 667, 707, 825, 900, 936]","[0, 126, 258, 411, 503, 598, 667, 707, 825, 900, 936]","[0, 73, 126, 200, 258, 333, 411, 446, 503, 553, 599, 631, 668, 685, 708, 763, 826, 850, 901, 937, 980]","[0, 29, 73, 91, 126, 200, 217, 259, 334, 412, 447, 467, 504, 554, 572, 599, 631, 643, 668, 685, 708, 763, 789, 812, 825, 849, 868, 900, 936, 979, 986]","[0, 29, 56, 73, 91, 126, 147, 200, 217, 259, 334, 356, 412, 447, 467, 504, 513, 521, 554, 572, 599, 614, 631, 643, 668, 685, 697, 708, 721, 764, 790, 813, 826, 850, 869, 901, 909, 936, 962, 979, 986]","[0, 29, 56, 73, 91, 107, 126, 147, 165, 200, 217, 259, 285, 335, 357, 380, 412, 447, 467, 490, 503, 512, 520, 553, 571, 582, 599, 614, 631, 643, 668, 685, 697, 708, 721, 731, 764, 773, 790, 813, 826, 850, 869, 901, 909, 914, 930, 937, 963, 980, 987]","[0, 29, 56, 73, 91, 107, 126, 147, 165, 200, 217, 224, 259, 285, 292, 335, 357, 380, 412, 447, 457, 467, 490, 503, 512, 520, 527, 552, 570, 581, 598, 613, 630, 642, 651, 667, 684, 696, 707, 709, 720, 730, 763, 772, 789, 797, 812, 816, 826, 829, 850, 869, 886, 901, 909, 914, 930, 937, 963, 980, 987]","[0, 29, 56, 66, 73, 91, 107, 126, 147, 165, 200, 217, 224, 259, 285, 292, 335, 341, 357, 380, 393, 413, 448, 458, 468, 491, 504, 513, 521, 528, 553, 571, 582, 599, 614, 619, 631, 634, 643, 652, 668, 670, 685, 697, 708, 710, 721, 731, 740, 764, 773, 779, 791, 799, 814, 818, 828, 831, 852, 871, 888, 903, 911, 916, 932, 939, 965, 979, 981, 988, 991]","[0, 8, 29, 56, 66, 73, 91, 107, 126, 139, 147, 165, 177, 200, 204, 216, 223, 240, 258, 284, 291, 300, 333, 339, 355, 378, 391, 411, 446, 456, 466, 489, 494, 502, 511, 519, 526, 551, 569, 580, 597, 605, 611, 616, 628, 631, 640, 649, 665, 667, 682, 694, 705, 707, 718, 728, 737, 761, 770, 776, 788, 796, 811, 815, 825, 828, 839, 850, 869, 886, 901, 909, 914, 930, 937, 945, 963, 977, 979, 986, 989]","[0, 8, 29, 32, 56, 66, 73, 91, 107, 109, 127, 140, 148, 166, 178, 201, 205, 217, 224, 241, 259, 285, 292, 301, 334, 340, 356, 364, 379, 392, 412, 447, 457, 467, 490, 495, 503, 512, 520, 527, 532, 552, 570, 581, 586, 598, 606, 612, 617, 618, 628, 631, 640, 649, 665, 667, 674, 682, 694, 705, 707, 718, 728, 737, 751, 761, 765, 770, 776, 788, 796, 811, 815, 825, 828, 839, 850, 869, 886, 901, 909, 914, 930, 937, 945, 963, 977, 979, 984, 986, 989]","[0, 8, 29, 32, 56, 66, 72, 73, 91, 107, 109, 116, 127, 140, 148, 166, 178, 201, 205, 217, 224, 241, 259, 285, 292, 301, 334, 340, 345, 356, 364, 379, 392, 412, 447, 457, 467, 480, 490, 495, 503, 512, 520, 527, 532, 552, 563, 570, 581, 586, 598, 606, 610, 612, 617, 618, 628, 631, 640, 649, 652, 665, 667, 674, 682, 694, 697, 705, 707, 718, 728, 737, 751, 761, 765, 770, 776, 780, 788, 796, 811, 815, 825, 828, 839, 850, 869, 886, 901, 909, 914, 930, 932, 936, 944, 962, 976, 978, 983, 985, 988]"
ratio_width,[100.0],"[50.28, 49.72]","[50.28, 32.28, 17.44]","[25.79, 24.49, 32.28, 17.44]","[25.79, 24.49, 32.28, 7.54, 9.9]","[25.79, 24.49, 16.42, 15.86, 7.54, 9.9]","[25.79, 15.33, 9.16, 16.42, 15.86, 7.54, 9.9]","[25.79, 15.33, 9.16, 16.42, 4.02, 11.84, 7.54, 9.9]","[12.58, 13.21, 15.33, 9.16, 16.42, 4.02, 11.84, 7.54, 9.9]","[12.58, 13.21, 15.33, 9.16, 16.42, 4.02, 11.84, 7.54, 3.59, 6.31]","[12.58, 13.21, 15.33, 9.16, 9.55, 6.87, 4.02, 11.84, 7.54, 3.59, 6.31]","[7.26, 5.32, 7.4, 5.81, 7.54, 7.79, 3.49, 5.67, 4.97, 4.58, 3.17, 3.7, 1.69, 2.33, 5.53, 6.31, 2.43, 5.11, 3.59, 4.3, 2.01]","[2.89, 4.37, 1.8, 3.52, 7.4, 1.66, 4.16, 7.54, 7.79, 3.49, 2.01, 3.66, 4.97, 1.83, 2.75, 3.17, 1.16, 2.54, 1.69, 2.33, 5.53, 2.64, 2.33, 1.34, 2.43, 1.9, 3.21, 3.59, 4.3, 0.67, 1.34]","[2.89, 2.68, 1.69, 1.8, 3.52, 2.08, 5.32, 1.66, 4.16, 7.54, 2.22, 5.57, 3.49, 2.01, 3.66, 0.92, 0.78, 3.28, 1.83, 2.75, 1.48, 1.69, 1.16, 2.54, 1.69, 1.2, 1.13, 1.27, 4.26, 2.64, 2.33, 1.34, 2.43, 1.9, 3.21, 0.85, 2.75, 2.64, 1.66, 0.67, 1.34]","[2.89, 2.68, 1.69, 1.8, 1.59, 1.94, 2.08, 1.83, 3.49, 1.66, 4.16, 2.57, 4.97, 2.22, 2.33, 3.24, 3.49, 2.01, 2.33, 1.34, 0.92, 0.78, 3.28, 1.83, 1.06, 1.69, 1.48, 1.69, 1.16, 2.54, 1.69, 1.2, 1.13, 1.27, 0.99, 3.28, 0.92, 1.73, 2.33, 1.34, 2.43, 1.9, 3.21, 0.85, 0.46, 1.62, 0.67, 2.64, 1.66, 0.67, 1.34]","[2.89, 2.68, 1.69, 1.8, 1.59, 1.94, 2.08, 1.83, 3.49, 1.66, 0.7, 3.45, 2.57, 0.7, 4.26, 2.22, 2.33, 3.24, 3.49, 1.02, 0.99, 2.33, 1.34, 0.92, 0.78, 0.74, 2.54, 1.83, 1.06, 1.69, 1.48, 1.69, 1.16, 0.92, 1.62, 1.69, 1.2, 1.13, 0.21, 1.06, 0.99, 3.28, 0.92, 1.73, 0.85, 1.48, 0.35, 0.99, 0.28, 2.15, 1.9, 1.69, 1.52, 0.85, 0.46, 1.62, 0.67, 2.64, 1.66, 0.67, 1.34]","[2.89, 2.68, 0.95, 0.74, 1.8, 1.59, 1.94, 2.08, 1.83, 3.49, 1.66, 0.7, 3.45, 2.57, 0.7, 4.26, 0.63, 1.59, 2.33, 1.27, 1.97, 3.49, 1.02, 0.99, 2.33, 1.34, 0.92, 0.78, 0.74, 2.54, 1.83, 1.06, 1.69, 1.48, 0.53, 1.16, 0.28, 0.88, 0.92, 1.62, 0.21, 1.48, 1.2, 1.13, 0.21, 1.06, 0.99, 0.88, 2.4, 0.92, 0.56, 1.16, 0.85, 1.48, 0.35, 0.99, 0.28, 2.15, 1.9, 1.69, 1.52, 0.85, 0.46, 1.62, 0.67, 2.64, 1.44, 0.21, 0.67, 0.28, 1.06]","[0.78, 2.11, 2.68, 0.95, 0.74, 1.8, 1.59, 1.94, 1.27, 0.81, 1.83, 1.16, 2.33, 0.42, 1.23, 0.7, 1.66, 1.8, 2.57, 0.7, 0.92, 3.35, 0.63, 1.59, 2.33, 1.27, 1.97, 3.49, 1.02, 0.99, 2.33, 0.53, 0.81, 0.92, 0.78, 0.74, 2.54, 1.83, 1.06, 1.69, 0.85, 0.63, 0.53, 1.16, 0.28, 0.88, 0.92, 1.62, 0.21, 1.48, 1.2, 1.13, 0.21, 1.06, 0.99, 0.88, 2.4, 0.92, 0.56, 1.16, 0.85, 1.48, 0.35, 0.99, 0.28, 1.06, 1.09, 1.9, 1.69, 1.52, 0.85, 0.46, 1.62, 0.67, 0.81, 1.83, 1.44, 0.21, 0.67, 0.28, 1.06]","[0.78, 2.11, 0.28, 2.4, 0.95, 0.74, 1.8, 1.59, 0.18, 1.76, 1.27, 0.81, 1.83, 1.16, 2.33, 0.42, 1.23, 0.7, 1.66, 1.8, 2.57, 0.7, 0.92, 3.35, 0.63, 1.59, 0.81, 1.52, 1.27, 1.97, 3.49, 1.02, 0.99, 2.33, 0.53, 0.81, 0.92, 0.78, 0.74, 0.53, 2.01, 1.83, 1.06, 0.46, 1.23, 0.85, 0.63, 0.53, 0.14, 1.02, 0.28, 0.88, 0.92, 1.62, 0.21, 0.67, 0.81, 1.2, 1.13, 0.21, 1.06, 0.99, 0.88, 1.44, 0.95, 0.42, 0.49, 0.56, 1.16, 0.85, 1.48, 0.35, 0.99, 0.28, 1.06, 1.09, 1.9, 1.69, 1.52, 0.85, 0.46, 1.62, 0.67, 0.81, 1.83, 1.44, 0.21, 0.49, 0.18, 0.28, 1.06]","[0.78, 2.11, 0.28, 2.4, 0.95, 0.63, 0.11, 1.8, 1.59, 0.18, 0.7, 1.06, 1.27, 0.81, 1.83, 1.16, 2.33, 0.42, 1.23, 0.7, 1.66, 1.8, 2.57, 0.7, 0.92, 3.35, 0.63, 0.49, 1.09, 0.81, 1.52, 1.27, 1.97, 3.49, 1.02, 0.99, 1.3, 1.02, 0.53, 0.81, 0.92, 0.78, 0.74, 0.53, 2.01, 1.13, 0.7, 1.06, 0.46, 1.23, 0.85, 0.39, 0.25, 0.53, 0.14, 1.02, 0.28, 0.88, 0.92, 0.32, 1.3, 0.21, 0.67, 0.81, 1.2, 0.28, 0.85, 0.21, 1.06, 0.99, 0.88, 1.44, 0.95, 0.42, 0.49, 0.56, 0.35, 0.81, 0.85, 1.48, 0.35, 0.99, 0.28, 1.06, 1.09, 1.9, 1.69, 1.52, 0.85, 0.46, 1.62, 0.25, 0.42, 0.81, 1.83, 1.44, 0.21, 0.49, 0.18, 0.28, 1.06]"
