,row 1,row 2,row 3,row 4,row 5,row 6,row 7,row 8,row 9,row 10,row 11,row 12,row 13,row 14,row 15,row 16,row 17,row 18,row 19,row 20
bin,[0],"[0, 1]","[0, 1, 2]","[0, 1, 2, 3]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]","[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]"
bin_width,[1000],"[282, 718]","[282, 309, 409]","[46, 236, 309, 409]","[46, 73, 163, 309, 409]","[46, 73, 163, 309, 142, 267]","[46, 73, 163, 309, 142, 128, 139]","[46, 73, 57, 106, 309, 142, 128, 139]","[8, 38, 73, 57, 106, 309, 142, 128, 139]","[8, 38, 73, 57, 106, 76, 233, 142, 128, 139]","[8, 38, 73, 57, 25, 82, 76, 233, 142, 128, 139]","[8, 16, 23, 20, 53, 4, 5, 48, 25, 33, 48, 76, 89, 144, 82, 60, 50, 78, 93, 30, 15]","[8, 16, 14, 9, 20, 18, 35, 4, 5, 35, 13, 25, 33, 19, 30, 40, 36, 89, 46, 98, 82, 15, 45, 50, 18, 60, 48, 46, 30, 8, 7]","[8, 12, 4, 14, 9, 20, 2, 16, 18, 17, 4, 5, 35, 5, 8, 25, 23, 11, 19, 30, 40, 12, 24, 35, 54, 46, 98, 19, 63, 15, 45, 50, 18, 20, 40, 48, 46, 18, 12, 8, 7]","[8, 12, 4, 14, 9, 20, 2, 7, 9, 18, 17, 4, 5, 35, 5, 8, 7, 18, 23, 11, 7, 12, 13, 17, 40, 12, 4, 20, 35, 45, 10, 46, 98, 19, 17, 46, 15, 45, 18, 32, 8, 10, 20, 40, 48, 46, 18, 12, 8, 2, 5]","[8, 12, 4, 14, 9, 6, 13, 2, 7, 9, 18, 17, 4, 5, 24, 11, 5, 8, 7, 18, 23, 11, 7, 12, 13, 17, 19, 21, 12, 4, 20, 9, 26, 45, 10, 46, 98, 4, 15, 17, 23, 24, 15, 45, 18, 32, 8, 10, 20, 8, 32, 12, 36, 12, 34, 18, 12, 3, 5, 2, 5]","[8, 12, 4, 14, 2, 7, 6, 13, 2, 7, 9, 18, 11, 6, 4, 5, 24, 11, 5, 8, 7, 18, 23, 11, 7, 4, 7, 13, 17, 19, 3, 18, 12, 4, 20, 9, 26, 18, 27, 4, 6, 46, 7, 91, 4, 15, 17, 23, 12, 12, 15, 19, 26, 18, 32, 8, 10, 6, 14, 8, 32, 12, 36, 12, 34, 18, 12, 3, 5, 2, 5]","[2, 5, 12, 4, 14, 2, 7, 6, 13, 2, 7, 4, 5, 9, 8, 11, 6, 4, 5, 24, 11, 5, 8, 7, 18, 23, 11, 7, 4, 7, 13, 6, 11, 19, 3, 18, 12, 4, 7, 13, 9, 7, 19, 18, 27, 4, 6, 6, 40, 7, 7, 84, 4, 15, 17, 23, 12, 12, 15, 19, 26, 18, 32, 8, 10, 6, 14, 8, 32, 12, 36, 12, 17, 17, 18, 6, 7, 3, 5, 2, 5]","[2, 5, 12, 4, 14, 2, 7, 6, 13, 2, 2, 5, 4, 5, 9, 8, 11, 6, 4, 5, 24, 11, 5, 8, 7, 18, 23, 1, 10, 7, 4, 7, 13, 6, 11, 19, 3, 18, 12, 4, 7, 13, 9, 7, 19, 18, 27, 4, 6, 6, 40, 7, 7, 42, 42, 4, 15, 2, 15, 16, 7, 12, 12, 15, 19, 4, 23, 18, 11, 21, 8, 2, 7, 6, 14, 8, 15, 17, 12, 22, 14, 12, 17, 17, 18, 6, 7, 3, 5, 2, 5]","[2, 5, 12, 4, 14, 2, 7, 6, 4, 9, 2, 2, 5, 4, 5, 9, 6, 3, 4, 7, 2, 4, 4, 5, 24, 5, 6, 5, 3, 5, 7, 18, 23, 1, 10, 3, 4, 4, 7, 13, 6, 11, 19, 3, 18, 12, 4, 7, 13, 9, 7, 9, 10, 18, 12, 15, 4, 6, 6, 40, 7, 7, 42, 42, 4, 15, 2, 15, 16, 7, 12, 12, 15, 19, 4, 6, 17, 18, 11, 21, 8, 2, 7, 6, 14, 8, 15, 17, 12, 22, 14, 12, 17, 17, 18, 6, 7, 3, 5, 2, 5]"
cum_bin_width,[0],"[0, 282]","[0, 282, 591]","[0, 46, 282, 591]","[0, 46, 119, 282, 591]","[0, 46, 119, 282, 591, 733]","[0, 46, 119, 282, 591, 733, 861]","[0, 46, 119, 176, 282, 591, 733, 861]","[0, 8, 46, 119, 176, 282, 591, 733, 861]","[0, 8, 46, 119, 176, 282, 358, 591, 733, 861]","[0, 8, 46, 119, 176, 201, 283, 359, 592, 734, 862]","[0, 8, 24, 47, 67, 120, 124, 129, 177, 202, 235, 283, 359, 448, 592, 674, 734, 784, 862, 955, 985]","[0, 8, 24, 38, 47, 67, 85, 120, 124, 129, 164, 177, 202, 235, 254, 284, 324, 360, 449, 495, 593, 675, 690, 735, 785, 803, 863, 911, 957, 987, 995]","[0, 8, 20, 24, 38, 47, 67, 69, 85, 103, 120, 124, 129, 164, 169, 177, 202, 225, 236, 255, 285, 325, 337, 361, 396, 450, 496, 594, 613, 676, 691, 736, 786, 804, 824, 864, 912, 958, 976, 988, 996]","[0, 8, 20, 24, 38, 47, 67, 69, 76, 85, 103, 120, 124, 129, 164, 169, 177, 184, 202, 225, 236, 243, 255, 268, 285, 325, 337, 341, 361, 396, 441, 451, 497, 595, 614, 631, 677, 692, 737, 755, 787, 795, 805, 825, 865, 913, 959, 977, 989, 997, 999]","[0, 8, 20, 24, 38, 47, 53, 66, 68, 75, 84, 102, 119, 123, 128, 152, 163, 168, 176, 183, 201, 224, 235, 242, 254, 267, 284, 303, 324, 336, 340, 360, 369, 395, 440, 450, 496, 594, 598, 613, 630, 653, 677, 692, 737, 755, 787, 795, 805, 825, 833, 865, 877, 913, 925, 959, 977, 989, 992, 997, 999]","[0, 8, 20, 24, 38, 40, 47, 53, 66, 68, 75, 84, 102, 113, 119, 123, 128, 152, 163, 168, 176, 183, 201, 224, 235, 242, 246, 253, 266, 283, 302, 305, 323, 335, 339, 359, 368, 394, 412, 439, 443, 449, 495, 502, 593, 597, 612, 629, 652, 664, 676, 691, 710, 736, 754, 786, 794, 804, 810, 824, 832, 864, 876, 912, 924, 958, 976, 988, 991, 996, 998]","[0, 2, 7, 19, 23, 37, 39, 46, 52, 65, 67, 74, 78, 83, 92, 100, 111, 117, 121, 126, 150, 161, 166, 174, 181, 199, 222, 233, 240, 244, 251, 264, 270, 281, 300, 303, 321, 333, 337, 344, 357, 366, 373, 392, 410, 437, 441, 447, 453, 493, 500, 507, 591, 595, 610, 627, 650, 662, 674, 689, 708, 734, 752, 784, 792, 802, 808, 822, 830, 862, 874, 910, 922, 939, 956, 974, 980, 987, 990, 995, 997]","[0, 2, 7, 19, 23, 37, 39, 46, 52, 65, 67, 69, 74, 78, 83, 92, 100, 111, 117, 121, 126, 150, 161, 166, 174, 181, 199, 222, 223, 233, 240, 244, 251, 264, 270, 281, 300, 303, 321, 333, 337, 344, 357, 366, 373, 392, 410, 437, 441, 447, 453, 493, 500, 507, 549, 591, 595, 610, 612, 627, 643, 650, 662, 674, 689, 708, 712, 735, 753, 764, 785, 793, 795, 802, 808, 822, 830, 845, 862, 874, 896, 910, 922, 939, 956, 974, 980, 987, 990, 995, 997]","[0, 2, 7, 19, 23, 37, 39, 46, 52, 56, 65, 67, 69, 74, 78, 83, 92, 98, 101, 105, 112, 114, 118, 122, 127, 151, 156, 162, 167, 170, 175, 182, 200, 223, 224, 234, 237, 241, 245, 252, 265, 271, 282, 301, 304, 322, 334, 338, 345, 358, 367, 374, 383, 393, 411, 423, 438, 442, 448, 454, 494, 501, 508, 550, 592, 596, 611, 613, 628, 644, 651, 663, 675, 690, 709, 713, 719, 736, 754, 765, 786, 794, 796, 803, 809, 823, 831, 846, 863, 875, 897, 911, 923, 940, 957, 975, 981, 988, 991, 996, 998]"
ratio_width,[100.0],"[28.19, 71.81]","[28.19, 30.94, 40.87]","[4.62, 23.57, 30.94, 40.87]","[4.62, 7.26, 16.31, 30.94, 40.87]","[4.62, 7.26, 16.31, 30.94, 14.16, 26.71]","[4.62, 7.26, 16.31, 30.94, 14.16, 12.83, 13.88]","[4.62, 7.26, 5.67, 10.64, 30.94, 14.16, 12.83, 13.88]","[0.78, 3.84, 7.26, 5.67, 10.64, 30.94, 14.16, 12.83, 13.88]","[0.78, 3.84, 7.26, 5.67, 10.64, 7.61, 23.33, 14.16, 12.83, 13.88]","[0.78, 3.84, 7.26, 5.67, 2.47, 8.17, 7.61, 23.33, 14.16, 12.83, 13.88]","[0.78, 1.59, 2.26, 1.97, 5.29, 0.39, 0.53, 4.76, 2.47, 3.35, 4.83, 7.61, 8.88, 14.45, 8.21, 5.95, 5.0, 7.82, 9.34, 3.03, 1.52]","[0.78, 1.59, 1.37, 0.88, 1.97, 1.8, 3.49, 0.39, 0.53, 3.45, 1.3, 2.47, 3.35, 1.87, 2.96, 4.02, 3.59, 8.88, 4.62, 9.83, 8.21, 1.48, 4.47, 5.0, 1.8, 6.03, 4.76, 4.58, 3.03, 0.78, 0.74]","[0.78, 1.16, 0.42, 1.37, 0.88, 1.97, 0.21, 1.59, 1.76, 1.73, 0.39, 0.53, 3.45, 0.49, 0.81, 2.47, 2.26, 1.09, 1.87, 2.96, 4.02, 1.23, 2.36, 3.45, 5.43, 4.62, 9.83, 1.9, 6.31, 1.48, 4.47, 5.0, 1.8, 2.01, 4.02, 4.76, 4.58, 1.8, 1.23, 0.78, 0.74]","[0.78, 1.16, 0.42, 1.37, 0.88, 1.97, 0.21, 0.67, 0.92, 1.76, 1.73, 0.39, 0.53, 3.45, 0.49, 0.81, 0.67, 1.8, 2.26, 1.09, 0.7, 1.16, 1.3, 1.66, 4.02, 1.23, 0.35, 2.01, 3.45, 4.47, 0.95, 4.62, 9.83, 1.9, 1.69, 4.62, 1.48, 4.47, 1.8, 3.21, 0.85, 0.95, 2.01, 4.02, 4.76, 4.58, 1.8, 1.23, 0.78, 0.21, 0.53]","[0.78, 1.16, 0.42, 1.37, 0.88, 0.63, 1.34, 0.21, 0.67, 0.92, 1.76, 1.73, 0.39, 0.53, 2.4, 1.06, 0.49, 0.81, 0.67, 1.8, 2.26, 1.09, 0.7, 1.16, 1.3, 1.66, 1.9, 2.11, 1.23, 0.35, 2.01, 0.88, 2.57, 4.47, 0.95, 4.62, 9.83, 0.39, 1.52, 1.69, 2.26, 2.36, 1.48, 4.47, 1.8, 3.21, 0.85, 0.95, 2.01, 0.81, 3.21, 1.16, 3.59, 1.16, 3.42, 1.8, 1.23, 0.28, 0.49, 0.21, 0.53]","[0.78, 1.16, 0.42, 1.37, 0.18, 0.7, 0.63, 1.34, 0.21, 0.67, 0.92, 1.76, 1.13, 0.6, 0.39, 0.53, 2.4, 1.06, 0.49, 0.81, 0.67, 1.8, 2.26, 1.09, 0.7, 0.42, 0.74, 1.3, 1.66, 1.9, 0.32, 1.8, 1.23, 0.35, 2.01, 0.88, 2.57, 1.76, 2.71, 0.35, 0.6, 4.62, 0.7, 9.13, 0.39, 1.52, 1.69, 2.26, 1.2, 1.16, 1.48, 1.87, 2.61, 1.8, 3.21, 0.85, 0.95, 0.63, 1.37, 0.81, 3.21, 1.16, 3.59, 1.16, 3.42, 1.8, 1.23, 0.28, 0.49, 0.21, 0.53]","[0.25, 0.53, 1.16, 0.42, 1.37, 0.18, 0.7, 0.63, 1.34, 0.21, 0.67, 0.39, 0.53, 0.92, 0.85, 1.13, 0.6, 0.39, 0.53, 2.4, 1.06, 0.49, 0.81, 0.67, 1.8, 2.26, 1.09, 0.7, 0.42, 0.74, 1.3, 0.6, 1.06, 1.9, 0.32, 1.8, 1.23, 0.35, 0.7, 1.3, 0.88, 0.7, 1.87, 1.76, 2.71, 0.35, 0.6, 0.6, 4.02, 0.7, 0.74, 8.39, 0.39, 1.52, 1.69, 2.26, 1.2, 1.16, 1.48, 1.87, 2.61, 1.8, 3.21, 0.85, 0.95, 0.63, 1.37, 0.81, 3.21, 1.16, 3.59, 1.16, 1.73, 1.69, 1.8, 0.56, 0.67, 0.28, 0.49, 0.21, 0.53]","[0.25, 0.53, 1.16, 0.42, 1.37, 0.18, 0.7, 0.63, 1.34, 0.21, 0.21, 0.46, 0.39, 0.53, 0.92, 0.85, 1.13, 0.6, 0.39, 0.53, 2.4, 1.06, 0.49, 0.81, 0.67, 1.8, 2.26, 0.14, 0.95, 0.7, 0.42, 0.74, 1.3, 0.6, 1.06, 1.9, 0.32, 1.8, 1.23, 0.35, 0.7, 1.3, 0.88, 0.7, 1.87, 1.76, 2.71, 0.35, 0.6, 0.6, 4.02, 0.7, 0.74, 4.16, 4.23, 0.39, 1.52, 0.18, 1.52, 1.55, 0.7, 1.2, 1.16, 1.48, 1.87, 0.35, 2.26, 1.8, 1.09, 2.11, 0.85, 0.25, 0.7, 0.63, 1.37, 0.81, 1.48, 1.73, 1.16, 2.18, 1.41, 1.16, 1.73, 1.69, 1.8, 0.56, 0.67, 0.28, 0.49, 0.21, 0.53]","[0.25, 0.53, 1.16, 0.42, 1.37, 0.18, 0.7, 0.63, 0.42, 0.92, 0.21, 0.21, 0.46, 0.39, 0.53, 0.92, 0.56, 0.28, 0.42, 0.7, 0.21, 0.39, 0.39, 0.53, 2.4, 0.46, 0.6, 0.49, 0.32, 0.49, 0.67, 1.8, 2.26, 0.14, 0.95, 0.28, 0.42, 0.42, 0.74, 1.3, 0.6, 1.06, 1.9, 0.32, 1.8, 1.23, 0.35, 0.7, 1.3, 0.88, 0.7, 0.88, 0.99, 1.76, 1.2, 1.52, 0.35, 0.6, 0.6, 4.02, 0.7, 0.74, 4.16, 4.23, 0.39, 1.52, 0.18, 1.52, 1.55, 0.7, 1.2, 1.16, 1.48, 1.87, 0.35, 0.6, 1.66, 1.8, 1.09, 2.11, 0.85, 0.25, 0.7, 0.63, 1.37, 0.81, 1.48, 1.73, 1.16, 2.18, 1.41, 1.16, 1.73, 1.69, 1.8, 0.56, 0.67, 0.28, 0.49, 0.21, 0.53]"
